id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
502742,Sofia Herrera,F,2026-01-19,325.43,Guatemala,Education
502743,Paola Lopez,F,2026-02-24,112.65,Chimaltenango,Education
502744,Luis Dominguez,M,2026-02-27,142.32,Amatitlan,Retail
502745,Carlos Morales,M,2026-01-10,118.49,Guatemala,Retail
502746,Andrea Cruz,M,2026-01-02,238.0,Quetzaltenango,Services
502747,Rene Alvarez,F,2026-01-07,225.46,Mixco,Retail
502748,Miguel Ruiz,M,2026-02-23,69.02,Amatitlan,Services
502749,Carlos Flores,F,2026-02-01,391.75,No especificado,Retail
502750,Miguel Diaz,M,2026-01-26,422.51,Amatitlan,Services
502751,Ricardo Soto,F,2026-01-19,242.52,Mixco,Retail
502752,Karla Flores,M,2026-01-21,222.91,Amatitlan,Food
502753,Maria Paz,F,2026-02-28,92.57,Guatemala,Services
502754,Karla Rojas,M,2026-01-29,114.28,Escuintla,Retail
502755,Carlos Mendez,M,2026-01-07,0.95,Amatitlan,Services
502756,Ricardo Fuentes,M,2026-01-24,1.25,Amatitlan,Services
502757,Hector Ruiz,M,2026-01-04,91.82,Amatitlan,Education
502758,Paola Paz,F,2026-02-21,327.86,Antigua,Retail
502759,Gustavo Molina,M,2026-02-02,184.7,Mixco,Services
502760,Ricardo Reyes,F,2026-02-18,411.21,Guatemala,Education
502761,Monica Lopez,F,2026-02-14,216.59,Guatemala,Education
502762,Daniel Mendez,F,2026-02-14,479.18,Antigua,Services
502763,Fernando Gomez,M,2026-01-02,139.62,Chimaltenango,Retail
502764,Andrea Rojas,F,2026-01-14,161.72,Amatitlan,Food
502765,Juan Dominguez,M,2026-02-23,2.8,Chimaltenango,Education
502766,Jose Solis,M,2026-01-27,307.87,Amatitlan,Education
502767,Patricia Diaz,M,2026-01-25,262.21,Villa Nueva,Retail
502768,Isabel Torres,F,2026-01-05,131.4,Villa Nueva,Retail
502769,Carmen Soto,F,2026-01-11,247.55,Mixco,Retail
502770,Gustavo Mendez,F,2026-02-14,3.66,Antigua,Retail
502771,Pablo Ramirez,M,2026-01-04,393.71,Amatitlan,Education
502772,Andrea Reyes,F,2026-01-03,336.94,Quetzaltenango,Food
502773,Paola Torres,M,2026-01-29,152.56,Mixco,Education
502774,Monica Ramirez,F,2026-01-24,349.5,Villa Nueva,Services
502775,Miguel Diaz,M,2026-02-20,101.29,Guatemala,Services
502776,Isabel Alvarez,M,2026-01-10,241.71,Amatitlan,Retail
502777,Miguel Mejia,M,2026-03-01,277.94,Mixco,Education
502778,Hector Lopez,F,2026-02-21,254.95,Guatemala,Services
502779,Maria Solis,M,2026-01-23,45.11,Guatemala,Services
502780,Valeria Ramirez,M,2026-02-25,232.7,Guatemala,Retail
502781,Andrea Cruz,M,2026-01-31,384.45,Quetzaltenango,Services
502782,Patricia Vargas,F,2026-01-18,76.74,Antigua,Education
502783,Luis Ortega,No especificado,2026-02-03,463.89,Antigua,Education
502784,Gabriela Diaz,M,2026-02-22,22.15,Escuintla,Food
502785,Oscar Aguilar,F,2026-01-14,180.48,Antigua,Education
502786,Jose Herrera,M,2026-01-11,255.14,Guatemala,Food
502787,Carlos Solis,F,2026-02-22,141.33,Escuintla,Food
502788,Fernando Ortega,F,2026-02-12,253.74,Quetzaltenango,Services
502789,Pedro Flores,F,2026-01-23,319.94,Escuintla,Services
502790,Gustavo Cruz,M,2026-01-16,361.37,Amatitlan,Education
502791,Andrea Cruz,M,2026-01-13,250.28,Escuintla,Retail
502792,Ana Reyes,M,2026-01-27,123.37,Amatitlan,Services
502793,Andrea Dominguez,M,2026-02-23,84.47,Villa Nueva,Services
502794,Pablo Perez,M,2026-02-06,287.37,Escuintla,Retail
502795,Andrea Castillo,F,2026-02-01,14.23,Mixco,Services
502796,Ricardo Mazariegos,F,2026-01-22,255.14,Quetzaltenango,Food
502797,Pedro Alvarez,M,2026-01-29,250.28,Escuintla,Retail
502798,Isabel Hernandez,M,2026-01-12,308.77,Quetzaltenango,Education
502799,Ana Cruz,M,2026-02-20,221.38,Mixco,Food
502800,Kevin Perez,No especificado,2026-02-05,288.93,Mixco,Services
502801,Paola Gomez,F,2026-01-26,22.03,Escuintla,Education
502802,Carmen Reyes,F,2026-02-17,320.77,Chimaltenango,Retail
502803,Pedro Flores,F,2026-02-04,258.61,Antigua,Food
502804,Carlos Molina,F,2026-03-01,355.0,Guatemala,Food
502805,Fernando Mejia,M,2026-01-03,239.44,Amatitlan,Food
502806,Oscar Cruz,F,2026-01-20,464.63,Antigua,Retail
502807,Laura Mendez,F,2026-02-04,212.65,Quetzaltenango,Retail
502808,Luis Solis,F,2026-01-16,444.98,Villa Nueva,Retail
502809,Valeria Hernandez,F,2026-02-06,348.63,Chimaltenango,Education
502810,Miguel Rojas,M,2026-01-05,214.11,Amatitlan,Education
502811,Valeria Solis,M,2026-01-12,162.73,Escuintla,Food
502812,Luis Castillo,M,2026-01-13,497.42,Chimaltenango,Food
502813,Oscar Lima,M,2026-01-31,469.93,Amatitlan,Education
502814,Ricardo Nunez,F,2026-01-02,26.6,Antigua,Services
502815,Paola Fuentes,F,2026-01-11,127.19,Villa Nueva,Education
502816,Kevin Reyes,F,2026-01-15,368.47,Amatitlan,Retail
502817,Ricardo Ramirez,F,2026-02-21,178.58,Chimaltenango,Retail
502818,Carlos Ortega,No especificado,2026-02-13,157.52,Guatemala,Retail
502819,Laura Rojas,F,2026-01-29,15.43,Escuintla,Services
502820,Jose Solis,M,2026-01-07,221.6,No especificado,Retail
502821,Hector Diaz,F,2026-02-26,255.14,Mixco,Food
502822,Sofia Hernandez,F,2026-02-08,452.23,Mixco,Services
502823,Carmen Ortega,F,2026-02-13,287.01,Mixco,Education
502824,Valeria Perez,M,2026-01-18,405.06,Antigua,Retail
502825,Rene Cruz,F,2026-01-18,48.81,Quetzaltenango,Education
502826,Carlos Hernandez,M,2026-01-14,119.61,Mixco,Retail
502827,Maria Ortega,M,2026-02-11,93.21,Antigua,Education
502828,Rene Hernandez,F,2026-01-30,253.74,Villa Nueva,Services
502829,Luis Castillo,F,2026-02-23,309.57,Amatitlan,Retail
502830,Monica Flores,F,2026-01-27,270.04,Guatemala,Retail
502831,Oscar Castillo,M,2026-02-28,447.39,Amatitlan,Education
502832,Valeria Molina,M,2026-01-27,113.47,Quetzaltenango,Retail
502833,Daniel Mazariegos,M,2026-02-07,348.88,Escuintla,Services
502834,Diana Ramirez,M,2026-01-08,302.19,Guatemala,Services
502835,Kevin Nunez,F,2026-01-07,391.08,Guatemala,Education
502836,Laura Gomez,F,2026-02-03,22.98,Antigua,Services
502837,Rene Fuentes,M,2026-02-09,136.28,Escuintla,Services
502838,Carmen Mazariegos,F,2026-02-24,98.88,Mixco,Services
502839,Maria Molina,M,2026-02-18,15.27,Antigua,Retail
502840,Luis Ortega,M,2026-01-01,151.38,Guatemala,Education
502841,Gustavo Morales,M,2026-01-07,451.8,Mixco,Food
502842,Oscar Rojas,M,2026-01-05,247.22,Escuintla,Education
502843,Ricardo Aguilar,F,2026-01-30,426.76,Villa Nueva,Retail
502844,Andrea Gomez,F,2026-02-05,233.74,No especificado,Education
502845,Andrea Cruz,M,2026-01-13,173.82,Antigua,Retail
502846,Valeria Vargas,M,2026-01-20,18.62,Chimaltenango,Education
502847,Ana Reyes,M,2026-01-28,93.27,Guatemala,Retail
502848,Monica Paz,F,2026-01-16,417.9,Antigua,Retail
502849,Isabel Dominguez,F,2026-01-14,461.76,No especificado,Food
502850,Diana Mazariegos,F,2026-03-01,175.64,Mixco,Food
502851,Luis Ruiz,F,2026-01-14,54.78,Escuintla,Retail
502852,Isabel Dominguez,M,2026-01-19,461.13,Guatemala,Services
502853,Rene Molina,M,2026-01-07,182.12,Escuintla,Retail
502854,Diana Flores,M,2026-02-25,378.43,Chimaltenango,Food
502855,Ricardo Castillo,F,2026-02-08,314.89,Antigua,Education
502856,Andrea Lopez,F,2026-02-07,95.3,Villa Nueva,Food
502857,Gabriela Solis,M,2026-01-22,303.63,Amatitlan,Services
502858,Daniel Mendez,M,2026-01-02,472.24,Chimaltenango,Retail
502859,Oscar Paz,M,2026-01-06,152.99,Antigua,Retail
502860,Kevin Fuentes,M,2026-01-16,301.65,Antigua,Education
502861,Laura Morales,No especificado,2026-01-26,247.22,Chimaltenango,Education
502862,Kevin Herrera,M,2026-01-05,216.51,Mixco,Food
502863,Monica Hernandez,M,2026-01-11,350.56,Mixco,Food
502864,Ricardo Herrera,F,2026-02-02,146.46,Escuintla,Food
502865,Rene Hernandez,M,2026-02-15,15.66,Antigua,Education
502866,Laura Soto,F,2026-02-24,388.99,Quetzaltenango,Food
502867,Ana Castillo,M,2026-02-06,247.22,Amatitlan,Education
502868,Sofia Flores,F,2026-01-04,211.81,Quetzaltenango,Services
502869,Patricia Paz,F,2026-02-08,188.69,No especificado,Retail
502870,Sofia Alvarez,M,2026-01-02,147.62,Guatemala,Services
502871,Luis Ramirez,F,2026-01-15,498.26,Escuintla,Retail
502872,Hector Gomez,M,2026-01-02,276.33,Amatitlan,Retail
502873,Pablo Mendez,M,2026-01-10,94.95,Guatemala,Retail
502874,Oscar Nunez,M,2026-01-17,240.53,Villa Nueva,Food
502875,Monica Herrera,F,2026-02-09,323.8,Mixco,Services
502876,Rene Cruz,F,2026-01-10,367.28,Villa Nueva,Education
502877,Laura Fuentes,F,2026-02-06,377.97,Quetzaltenango,Education
502878,Andrea Hernandez,M,2026-02-28,208.49,Escuintla,Food
502879,Carmen Mazariegos,M,2026-01-21,14.81,Mixco,Retail
502880,Patricia Castillo,M,2026-02-16,458.94,Villa Nueva,Education
502881,Isabel Mejia,F,2026-02-07,16.74,Guatemala,Education
502882,Sofia Ortega,M,2026-02-26,65.44,Guatemala,Education
502883,Sofia Vargas,F,2026-01-20,301.88,Villa Nueva,Education
502884,Patricia Morales,F,2026-02-04,280.09,Chimaltenango,Education
502885,Maria Gomez,F,2026-01-20,116.84,Guatemala,Services
502886,Sofia Herrera,F,2026-02-19,274.9,Antigua,Services
502887,Fernando Diaz,F,2026-01-03,125.41,Guatemala,Services
502888,Hector Lopez,M,2026-02-12,479.02,Quetzaltenango,Food
502889,Hector Castillo,F,2026-01-03,296.78,Escuintla,Services
502890,Pedro Rojas,M,2026-01-18,382.79,Villa Nueva,Food
502891,Sofia Herrera,M,2026-02-13,363.61,Quetzaltenango,Retail
502892,Andrea Castillo,M,2026-02-09,193.12,Quetzaltenango,Food
502893,Gabriela Lima,M,2026-01-25,61.6,Mixco,Services
502894,Luis Flores,M,2026-01-18,319.62,Antigua,Education
502895,Paola Mendez,F,2026-01-30,250.28,Escuintla,Retail
502896,Carmen Rojas,No especificado,2026-01-28,255.14,Escuintla,Food
502897,Sofia Mendez,M,2026-01-14,34.19,Mixco,Food
502898,Sofia Cruz,M,2026-02-19,274.08,No especificado,Food
502899,Luis Solis,M,2026-01-24,207.66,Guatemala,Education
502900,Isabel Diaz,F,2026-01-14,308.36,Villa Nueva,Education
502901,Daniel Molina,M,2026-01-15,452.65,Mixco,Education
502902,Pablo Dominguez,M,2026-01-11,339.01,Escuintla,Education
502903,Miguel Gomez,F,2026-02-23,291.96,Quetzaltenango,Services
502904,Andrea Diaz,M,2026-02-21,247.22,Guatemala,Education
502905,Carmen Nunez,M,2026-01-12,127.88,No especificado,Education
502906,Andrea Solis,F,2026-01-28,58.39,Villa Nueva,Food
502907,Miguel Alvarez,No especificado,2026-02-04,152.55,Mixco,Food
502908,Miguel Solis,M,2026-01-11,272.88,Guatemala,Retail
502909,Paola Ortega,M,2026-01-01,472.25,Mixco,Education
502910,Kevin Torres,F,2026-01-20,416.62,Amatitlan,Food
502911,Rene Herrera,M,2026-02-22,65.27,Villa Nueva,Retail
502912,Juan Flores,F,2026-01-17,447.73,Villa Nueva,Food
502913,Laura Solis,M,2026-02-12,291.04,Villa Nueva,Education
502914,Daniel Perez,F,2026-02-23,165.87,Quetzaltenango,Services
502915,Elena Herrera,F,2026-01-12,155.33,Guatemala,Retail
502916,Carlos Mendez,F,2026-01-29,339.01,Amatitlan,Retail
502917,Fernando Torres,F,2026-01-26,0.43,Villa Nueva,Services
502918,Paola Mejia,F,2026-02-25,25.02,Chimaltenango,Services
502919,Maria Lopez,M,2026-02-05,42.71,Chimaltenango,Education
502920,Karla Mazariegos,M,2026-01-29,404.55,Antigua,Retail
502921,Monica Reyes,F,2026-01-20,253.88,Chimaltenango,Food
502922,Ana Fuentes,M,2026-02-26,154.84,Mixco,Services
502923,Pablo Gomez,M,2026-01-08,389.58,Chimaltenango,Food
502924,Karla Reyes,M,2026-02-24,17.69,Chimaltenango,Food
502925,Fernando Solis,F,2026-02-06,499.75,Mixco,Services
502926,Oscar Herrera,M,2026-02-04,29.46,Escuintla,Retail
502927,Andrea Fuentes,M,2026-02-01,86.86,Antigua,Food
502928,Diana Vargas,F,2026-02-17,172.01,Escuintla,Food
502929,Daniel Morales,M,2026-01-12,237.93,Antigua,Food
502930,Hector Ruiz,F,2026-01-18,255.14,Amatitlan,Food
502931,Kevin Aguilar,M,2026-01-15,159.17,Chimaltenango,Food
502932,Miguel Mazariegos,M,2026-01-07,413.66,Mixco,Retail
502933,Gustavo Dominguez,M,2026-01-02,421.64,Chimaltenango,Retail
502934,Laura Lima,M,2026-02-06,480.43,Amatitlan,Services
502935,Luis Alvarez,M,2026-02-07,36.26,Villa Nueva,Education
502936,Elena Mendez,F,2026-01-04,477.04,Escuintla,Education
502937,Juan Morales,F,2026-02-07,255.14,Amatitlan,Food
502938,Sofia Ruiz,M,2026-01-29,166.13,Quetzaltenango,Education
502939,Monica Ramirez,M,2026-01-31,247.22,Escuintla,Education
502940,Carlos Diaz,F,2026-02-07,303.2,Chimaltenango,Retail
502941,Patricia Ruiz,F,2026-02-04,121.01,Villa Nueva,Food
502942,Gabriela Castillo,M,2026-02-16,37.75,Guatemala,Retail
502943,Karla Dominguez,F,2026-02-27,223.9,Guatemala,Education
502944,Pedro Dominguez,M,2026-02-23,148.65,Mixco,Food
502945,Maria Solis,F,2026-01-21,472.98,Amatitlan,Education
502946,Hector Cruz,M,2026-01-13,240.5,Guatemala,Education
502947,Kevin Lima,M,2026-01-17,279.05,Antigua,Services
502948,Pedro Soto,M,2026-02-21,131.01,Mixco,Services
502949,Pedro Mazariegos,F,2026-01-22,207.81,Chimaltenango,Services
502950,Patricia Cruz,M,2026-01-30,349.82,Villa Nueva,Retail
502951,Paola Ramirez,F,2026-01-07,281.91,Villa Nueva,Retail
502952,Miguel Mendez,F,2026-02-07,15.59,Chimaltenango,Food
502953,Ricardo Reyes,M,2026-01-27,392.85,Antigua,Retail
502954,Miguel Mendez,F,2026-01-28,114.42,Chimaltenango,Services
502955,Isabel Rojas,F,2026-02-10,58.38,Antigua,Food
502956,Karla Fuentes,M,2026-02-20,248.74,Chimaltenango,Retail
502957,Gabriela Fuentes,M,2026-02-02,120.91,Escuintla,Education
502958,Daniel Aguilar,F,2026-01-18,244.06,Guatemala,Retail
502959,Daniel Rojas,M,2026-01-20,247.22,Guatemala,Education
502960,Rene Rojas,F,2026-01-01,240.31,Mixco,Services
502961,Sofia Torres,M,2026-02-26,357.61,Guatemala,Education
502962,Valeria Morales,F,2026-02-19,431.56,Escuintla,Food
502963,Sofia Solis,F,2026-01-10,163.04,Villa Nueva,Food
502964,Gustavo Rojas,M,2026-02-09,47.28,Antigua,Food
502965,Laura Gomez,M,2026-02-04,15.97,Chimaltenango,Education
502966,Miguel Mendez,M,2026-02-12,21.8,Villa Nueva,Education
502967,Patricia Herrera,F,2026-01-08,398.59,Antigua,Services
502968,Isabel Herrera,M,2026-01-08,261.91,Guatemala,Education
502969,Daniel Gomez,M,2026-02-11,3.5,Amatitlan,Retail
502970,Miguel Fuentes,F,2026-01-13,255.14,Mixco,Food
502971,Miguel Soto,F,2026-02-02,146.49,Guatemala,Food
502972,Carmen Lopez,F,2026-02-07,112.23,Quetzaltenango,Education
502973,Paola Lima,M,2026-02-27,387.96,Villa Nueva,Retail
502974,Monica Solis,F,2026-02-14,352.09,Antigua,Food
502975,Jose Lima,M,2026-02-24,129.5,Chimaltenango,Services
502976,Gustavo Diaz,F,2026-02-09,227.3,Guatemala,Retail
502977,Jose Lopez,F,2026-02-09,253.74,Chimaltenango,Services
502978,Carmen Ortega,F,2026-02-05,187.21,Quetzaltenango,Education
502979,Andrea Torres,M,2026-02-16,247.22,Amatitlan,Education
502980,Daniel Castillo,F,2026-02-09,214.92,Amatitlan,Services
502981,Fernando Hernandez,F,2026-02-19,468.64,Escuintla,Food
502982,Hector Ortega,M,2026-01-09,333.66,Chimaltenango,Retail
502983,Valeria Vargas,M,2026-01-04,171.23,Chimaltenango,Education
502984,Maria Rojas,M,2026-01-28,120.04,Amatitlan,Education
502985,Pablo Reyes,M,2026-02-18,250.28,Antigua,Retail
502986,Sofia Cruz,F,2026-01-20,85.26,Guatemala,Education
502987,Miguel Alvarez,M,2026-02-12,265.49,Quetzaltenango,Food
502988,Pablo Vargas,F,2026-02-14,324.13,Amatitlan,Services
502989,Patricia Molina,M,2026-02-16,243.22,Mixco,Services
502990,Kevin Paz,F,2026-02-01,434.22,No especificado,Education
502991,Rene Nunez,F,2026-02-23,17.09,Amatitlan,Retail
502992,Hector Cruz,M,2026-02-13,115.02,Escuintla,Education
502993,Jose Rojas,M,2026-02-04,437.8,Mixco,Education
502994,Fernando Flores,M,2026-02-11,487.23,Villa Nueva,Education
502995,Pedro Morales,M,2026-02-04,481.83,Escuintla,Food
502996,Isabel Alvarez,M,2026-02-24,351.04,No especificado,Food
502997,Rene Rojas,M,2026-02-08,327.33,Chimaltenango,Education
502998,Pablo Ramirez,M,2026-02-21,195.91,Chimaltenango,Services
502999,Rene Diaz,M,2026-02-21,247.22,Escuintla,Education
503000,Jose Rojas,F,2026-01-04,255.14,Escuintla,Food
503001,Andrea Ramirez,F,2026-01-18,388.49,Quetzaltenango,Education
503002,Sofia Mazariegos,M,2026-02-10,250.28,Mixco,Retail
503003,Gabriela Mazariegos,F,2026-02-09,279.76,Chimaltenango,Services
503004,Pedro Perez,F,2026-01-23,250.28,Chimaltenango,Retail
503005,Carmen Molina,F,2026-02-19,253.74,Amatitlan,Services
503006,Karla Castillo,M,2026-01-07,250.28,Antigua,Retail
503007,Laura Lopez,F,2026-01-24,238.47,Escuintla,Food
503008,Andrea Gomez,F,2026-01-29,88.36,Guatemala,Education
503009,Miguel Perez,M,2026-01-09,463.62,Guatemala,Services
503010,Paola Gomez,M,2026-02-20,411.94,Guatemala,Services
503011,Juan Hernandez,F,2026-01-03,329.55,Mixco,Services
503012,Juan Cruz,F,2026-02-17,3.5,No especificado,Education
503013,Juan Castillo,F,2026-02-24,255.14,Villa Nueva,Food
503014,Carlos Soto,M,2026-01-07,250.28,Guatemala,Retail
503015,Gustavo Perez,M,2026-01-27,100.37,Quetzaltenango,Education
503016,Hector Gomez,F,2026-01-13,279.82,Escuintla,Food
503017,Monica Mazariegos,F,2026-02-20,102.54,Chimaltenango,Food
503018,Paola Lopez,F,2026-02-11,224.59,Mixco,Education
503019,Elena Aguilar,M,2026-01-19,255.14,Quetzaltenango,Food
503020,Gabriela Ortega,F,2026-02-28,270.49,Escuintla,Food
503021,Maria Lopez,F,2026-01-12,235.83,Mixco,Food
503022,Valeria Diaz,M,2026-01-05,113.04,Quetzaltenango,Food
503023,Patricia Hernandez,M,2026-01-25,250.28,Villa Nueva,Retail
503024,Andrea Dominguez,F,2026-01-06,113.39,Guatemala,Retail
503025,Carmen Dominguez,F,2026-02-04,307.74,No especificado,Services
503026,Jose Morales,M,2026-02-11,244.22,Escuintla,Food
503027,Fernando Morales,M,2026-02-22,151.65,Quetzaltenango,Services
503028,Pedro Alvarez,M,2026-02-06,359.55,Amatitlan,Services
503029,Karla Soto,F,2026-01-03,393.56,Escuintla,Retail
503030,Diana Ruiz,M,2026-02-18,405.06,Chimaltenango,Retail
503031,Karla Gomez,F,2026-01-31,219.19,Villa Nueva,Education
503032,Fernando Mejia,M,2026-01-12,391.13,Chimaltenango,Retail
503033,Paola Reyes,F,2026-02-08,293.1,Guatemala,Services
503034,Rene Ortega,M,2026-01-30,389.52,Escuintla,Education
503035,Fernando Herrera,M,2026-01-23,462.07,Chimaltenango,Food
503036,Sofia Mejia,No especificado,2026-02-18,43.34,Chimaltenango,Retail
503037,Carmen Ortega,F,2026-02-07,36.53,Escuintla,Food
503038,Carmen Gomez,F,2026-01-23,14.04,Quetzaltenango,Services
503039,Carlos Mejia,F,2026-02-19,247.22,No especificado,Education
503040,Juan Paz,M,2026-01-24,222.32,Chimaltenango,Services
503041,Pedro Paz,M,2026-02-25,250.28,Escuintla,Retail
503042,Valeria Ortega,M,2026-01-02,48.67,Guatemala,Retail
503043,Karla Cruz,F,2026-01-27,78.64,Amatitlan,Education
503044,Pedro Morales,F,2026-02-17,158.8,Antigua,Education
503045,Fernando Paz,M,2026-02-02,98.92,Antigua,Education
503046,Isabel Ortega,M,2026-01-27,322.38,Guatemala,Education
503047,Carmen Morales,M,2026-01-31,88.63,Quetzaltenango,Retail
503048,Andrea Hernandez,M,2026-01-23,117.04,Chimaltenango,Food
503049,Gabriela Ramirez,F,2026-02-21,247.22,Guatemala,Education
503050,Carlos Mendez,M,2026-02-09,227.99,No especificado,Food
503051,Pedro Flores,M,2026-02-27,278.36,Amatitlan,Retail
503052,Hector Alvarez,M,2026-02-21,492.81,Chimaltenango,Services
503053,Maria Herrera,F,2026-02-28,491.11,Antigua,Services
503054,Carmen Flores,M,2026-02-21,343.67,Guatemala,Retail
503055,Fernando Hernandez,F,2026-01-28,324.89,Amatitlan,Services
503056,Juan Dominguez,M,2026-01-21,413.16,Mixco,Retail
503057,Elena Rojas,F,2026-01-16,1.55,Antigua,Food
503058,Kevin Ortega,F,2026-02-06,276.35,Escuintla,Retail
503059,Paola Alvarez,F,2026-01-24,293.68,Escuintla,Food
503060,Ricardo Ortega,F,2026-01-24,134.47,Mixco,Food
503061,Gabriela Molina,M,2026-02-12,173.47,Escuintla,Food
503062,Monica Morales,F,2026-02-20,408.01,Quetzaltenango,Food
503063,Carlos Molina,F,2026-02-17,453.12,Amatitlan,Education
503064,Elena Dominguez,F,2026-02-17,247.22,Antigua,Education
503065,Fernando Ruiz,F,2026-02-18,253.74,Mixco,Services
503066,Daniel Ramirez,M,2026-02-09,255.14,Escuintla,Food
503067,Monica Vargas,F,2026-01-07,48.32,Escuintla,Education
503068,Carlos Cruz,M,2026-02-19,156.39,Amatitlan,Retail
503069,Diana Perez,F,2026-02-18,444.97,Mixco,Food
503070,Ricardo Alvarez,M,2026-01-31,250.28,Guatemala,Retail
503071,Hector Dominguez,M,2026-01-20,239.35,Guatemala,Retail
503072,Juan Molina,M,2026-02-04,261.19,Amatitlan,Food
503073,Pedro Rojas,F,2026-02-18,297.51,Mixco,Food
503074,Jose Vargas,F,2026-01-10,322.81,Chimaltenango,Services
503075,Oscar Alvarez,M,2026-01-17,444.59,No especificado,Education
503076,Gabriela Paz,F,2026-02-12,255.14,Guatemala,Food
503077,Daniel Molina,M,2026-02-09,163.82,Chimaltenango,Retail
503078,Miguel Ortega,M,2026-01-18,166.59,Chimaltenango,Retail
503079,Diana Mazariegos,F,2026-02-17,250.28,Escuintla,Retail
503080,Carmen Ramirez,M,2026-02-03,370.02,Antigua,Food
503081,Sofia Flores,M,2026-01-21,327.33,Chimaltenango,Food
503082,Jose Herrera,F,2026-01-01,150.35,Mixco,Retail
503083,Oscar Diaz,F,2026-02-21,482.78,Chimaltenango,Education
503084,Jose Alvarez,M,2026-01-24,340.36,Mixco,Education
503085,Laura Herrera,M,2026-01-31,96.32,Amatitlan,Food
503086,Patricia Fuentes,M,2026-02-06,177.66,Quetzaltenango,Food
503087,Laura Soto,F,2026-02-24,6.94,Villa Nueva,Retail
503088,Gustavo Torres,F,2026-02-07,457.81,Guatemala,Education
503089,Sofia Herrera,F,2026-02-11,66.02,Amatitlan,Education
503090,Jose Perez,F,2026-02-03,298.92,Villa Nueva,Education
503091,Pablo Gomez,M,2026-02-05,30.74,Guatemala,Retail
503092,Rene Soto,M,2026-01-16,232.83,Amatitlan,Retail
503093,Sofia Solis,M,2026-02-02,157.49,Mixco,Education
503094,Ricardo Ortega,M,2026-02-09,352.87,Villa Nueva,Education
503095,Elena Lima,M,2026-01-21,476.82,Quetzaltenango,Food
503096,Pedro Lima,F,2026-02-09,247.22,Chimaltenango,Education
503097,Isabel Diaz,F,2026-02-10,298.98,Mixco,Food
503098,Jose Torres,M,2026-02-05,153.88,Mixco,Education
503099,Diana Lima,M,2026-02-15,349.97,Mixco,Food
503100,Carmen Fuentes,F,2026-01-23,398.5,Villa Nueva,Retail
503101,Ricardo Perez,F,2026-01-23,160.31,Antigua,Retail
503102,Sofia Gomez,M,2026-01-10,240.53,Escuintla,Retail
503103,Patricia Flores,M,2026-02-12,88.89,Antigua,Services
503104,Elena Alvarez,M,2026-02-03,250.28,Amatitlan,Retail
503105,Maria Ruiz,M,2026-01-31,487.58,Escuintla,Services
503106,Ricardo Castillo,F,2026-01-04,280.74,Mixco,Services
503107,Monica Diaz,M,2026-02-05,136.88,Guatemala,Food
503108,Carmen Castillo,M,2026-02-24,399.14,Amatitlan,Education
503109,Daniel Hernandez,F,2026-01-04,333.53,Villa Nueva,Food
503110,Fernando Mazariegos,M,2026-01-22,255.7,Quetzaltenango,Food
503111,Andrea Castillo,M,2026-01-28,151.85,Amatitlan,Education
503112,Juan Mejia,F,2026-01-17,268.57,Chimaltenango,Retail
503113,Maria Dominguez,M,2026-01-10,402.07,Escuintla,Education
503114,Laura Nunez,F,2026-01-28,256.5,Villa Nueva,Services
503115,Laura Herrera,M,2026-03-01,247.22,Quetzaltenango,Education
503116,Pablo Reyes,M,2026-01-07,67.36,Villa Nueva,Services
503117,Laura Dominguez,F,2026-01-11,486.01,Antigua,Food
503118,Luis Paz,M,2026-02-23,471.03,Antigua,Services
503119,Monica Herrera,M,2026-02-23,250.28,Escuintla,Retail
503120,Monica Reyes,F,2026-02-28,482.63,Mixco,Food
503121,Fernando Perez,F,2026-01-06,95.15,Quetzaltenango,Education
503122,Ricardo Mazariegos,F,2026-02-19,160.73,Quetzaltenango,Services
503123,Miguel Mejia,M,2026-02-07,237.76,Chimaltenango,Retail
503124,Pedro Paz,M,2026-02-04,138.19,Villa Nueva,Retail
503125,Valeria Morales,M,2026-02-20,323.33,Villa Nueva,Services
503126,Jose Mazariegos,M,2026-02-26,447.26,Villa Nueva,Education
503127,Pablo Ruiz,M,2026-02-19,69.72,Chimaltenango,Services
503128,Hector Alvarez,F,2026-01-20,319.3,Quetzaltenango,Retail
503129,Ana Rojas,F,2026-02-08,366.54,Amatitlan,Food
503130,Patricia Dominguez,M,2026-01-28,222.9,Amatitlan,Services
503131,Daniel Cruz,M,2026-01-29,468.09,Guatemala,Retail
503132,Andrea Cruz,F,2026-01-11,458.4,Escuintla,Food
503133,Carlos Solis,M,2026-01-28,152.84,Quetzaltenango,Services
503134,Ana Nunez,F,2026-01-26,217.46,Mixco,Food
503135,Karla Castillo,F,2026-01-02,196.8,Villa Nueva,Education
503136,Jose Herrera,F,2026-02-25,45.28,Villa Nueva,Education
503137,Luis Hernandez,No especificado,2026-01-27,81.87,Guatemala,Retail
503138,Karla Vargas,M,2026-02-09,255.14,Escuintla,Food
503139,Oscar Nunez,M,2026-01-07,303.02,No especificado,Retail
503140,Daniel Torres,F,2026-02-02,305.08,Antigua,Retail
503141,Hector Paz,F,2026-02-08,267.4,Quetzaltenango,Retail
503142,Andrea Herrera,F,2026-02-02,274.85,Escuintla,Food
503143,Luis Ortega,F,2026-01-31,112.78,Chimaltenango,Retail
